product_name,product_image,payback_points,product_link,payback_condition,product_quantity,tag_label,price,product_information,store_address,store,category,offer_duration,date
HENKELL Piccolo-Sekt,https://kaufland.media.schwarz/is/image/schwarz/01922806?JGstbGVnYWN5LW9uc2l0ZS0zJA==,,https://filiale.kaufland.de/angebote/aktuelle-woche/uebersicht/detail.so_id=01922806.html,,"je 0,2-l-Fl. (1 l = 6.45)","
			-27%
					",1.29 ,trocken oder Rosé,"Kurfürsten-Anlage 61, 69115 Heidelberg",Kaufland,Leckere Cocktails für jeden Geschmack,"
06.07. - 12.07.
",2023-07-08
JIM BEAM Whiskey oder Whiskey-Likör,https://kaufland.media.schwarz/is/image/schwarz/02187219?JGstbGVnYWN5LW9uc2l0ZS0zJA==,,https://filiale.kaufland.de/angebote/aktuelle-woche/uebersicht/detail.so_id=02187219.html,,"je 0,7-l-Fl. (1 l = 15.70)","
			-31%
					",10.99 ,"Kentucky Straight Bourbon, Honey oderRed Stag, 32,5 - 40 Vol. %","Kurfürsten-Anlage 61, 69115 Heidelberg",Kaufland,Leckere Cocktails für jeden Geschmack,"
06.07. - 12.07.
",2023-07-08
K-CLASSIC Zitronen- oder Limettensaft,https://kaufland.media.schwarz/is/image/schwarz/01309832?JGstbGVnYWN5LW9uc2l0ZS0zJA==,,https://filiale.kaufland.de/angebote/aktuelle-woche/uebersicht/detail.so_id=01309832.html,,"je 0,75-l-Fl. (1 l = 2.12)","
			-20%
					",1.59 ,"aus Zitronen- bzw. Limettensaftkonzentrat,100 % Fruchtgehalt","Kurfürsten-Anlage 61, 69115 Heidelberg",Kaufland,Leckere Cocktails für jeden Geschmack,"
06.07. - 12.07.
",2023-07-08
K-CLASSIC Royal Nuts,https://kaufland.media.schwarz/is/image/schwarz/01085953?JGstbGVnYWN5LW9uc2l0ZS00JA==,,https://filiale.kaufland.de/angebote/aktuelle-woche/uebersicht/detail.so_id=01085953.html,,200-g-Packg. (1 kg = 11.10),"
			-23%
					",2.22 ,"Edelnuss-Mischung mit Mandeln, Haselnuss-,Cashew- und Walnusskernen","Kurfürsten-Anlage 61, 69115 Heidelberg",Kaufland,Leckere Cocktails für jeden Geschmack,"
06.07. - 12.07.
",2023-07-08
CRODO Limonade,https://kaufland.media.schwarz/is/image/schwarz/01282500?JGstbGVnYWN5LW9uc2l0ZS0zJA==,,https://filiale.kaufland.de/angebote/aktuelle-woche/uebersicht/detail.so_id=01282500.html,,"je 0,33-l-Dose (1 l = 2.70)","
			-10%
					",0.89 ,"Lemon Soda, Oran Soda oder Mojito Soda(+ 0.25 Pfand)","Kurfürsten-Anlage 61, 69115 Heidelberg",Kaufland,Leckere Cocktails für jeden Geschmack,"
06.07. - 12.07.
",2023-07-08
"Mexikan./brasil. Limette, lose",https://kaufland.media.schwarz/is/image/schwarz/00399022-1?JGstbGVnYWN5LW9uc2l0ZS00JA==,,https://filiale.kaufland.de/angebote/aktuelle-woche/uebersicht/detail.so_id=00399022.html,,Stück ,,0.29 *,Kl. I,"Kurfürsten-Anlage 61, 69115 Heidelberg",Kaufland,Leckere Cocktails für jeden Geschmack,"

									06.07. - 12.07.
								
",2023-07-08
NORDFROST Eiswürfel oder Crushed Ice,https://kaufland.media.schwarz/is/image/schwarz/01218948?JGstbGVnYWN5LW9uc2l0ZS00JA==,,https://filiale.kaufland.de/angebote/aktuelle-woche/uebersicht/detail.so_id=01218948.html,,je 2-kg-Beutel (1 kg = 0.80),"
			-11%
					",1.59 ,,"Kurfürsten-Anlage 61, 69115 Heidelberg",Kaufland,Leckere Cocktails für jeden Geschmack,"
06.07. - 12.07.
",2023-07-08
PASSOÃ Fruchtlikör,https://kaufland.media.schwarz/is/image/schwarz/02210227?JGstbGVnYWN5LW9uc2l0ZS0zJA==,,https://filiale.kaufland.de/angebote/aktuelle-woche/uebersicht/detail.so_id=02210227.html,,"0,7-l-Fl. (1 l = 14.28)","
			-20%
					",9.99 ,"aus dem Saft der tropischenPassionsfrucht, 17 Vol. %","Kurfürsten-Anlage 61, 69115 Heidelberg",Kaufland,Leckere Cocktails für jeden Geschmack,"
06.07. - 12.07.
",2023-07-08
PIMM'S The Original No. 1,https://kaufland.media.schwarz/is/image/schwarz/01188973?JGstbGVnYWN5LW9uc2l0ZS0yJA==,,https://filiale.kaufland.de/angebote/aktuelle-woche/uebersicht/detail.so_id=01188973.html,,"0,7-l-Fl. (1 l = 14.28)","
			-16%
					",9.99 ,"Likör auf Gin-Basis,25 Vol. %","Kurfürsten-Anlage 61, 69115 Heidelberg",Kaufland,Leckere Cocktails für jeden Geschmack,"
06.07. - 12.07.
",2023-07-08
PITÚ DO BRASIL,https://kaufland.media.schwarz/is/image/schwarz/01238274?JGstbGVnYWN5LW9uc2l0ZS0yJA==,,https://filiale.kaufland.de/angebote/aktuelle-woche/uebersicht/detail.so_id=01238274.html,,"0,7-l-Fl. (1 l = 12.85)","
			KNÜLLER
					",8.99 ,"brasil. Spirituose ausZuckerrohr, 38 Vol. %","Kurfürsten-Anlage 61, 69115 Heidelberg",Kaufland,Leckere Cocktails für jeden Geschmack,"
06.07. - 12.07.
",2023-07-08
PÊCHE DE BONHEUR Pfirsichlikör,https://kaufland.media.schwarz/is/image/schwarz/02206118?JGstbGVnYWN5LW9uc2l0ZS0yJA==,,https://filiale.kaufland.de/angebote/aktuelle-woche/uebersicht/detail.so_id=02206118.html,,"0,5-l-Fl. (1 l = 6.98)","
			-22%
					",3.49 ,"wohlschmeckend fruchtig im Aroma,ob pur, als Longdrink oder mit Sekt, 18 Vol. %","Kurfürsten-Anlage 61, 69115 Heidelberg",Kaufland,Leckere Cocktails für jeden Geschmack,"
06.07. - 12.07.
",2023-07-08
SIERRA Tequila Blanco oder Reposado,https://kaufland.media.schwarz/is/image/schwarz/02280907?JGstbGVnYWN5LW9uc2l0ZS0zJA==,,https://filiale.kaufland.de/angebote/aktuelle-woche/uebersicht/detail.so_id=02280907.html,,"je 0,7-l-Fl. (1 l = 15.70)","
			-26%
					",10.99 ,"mexikanische Spirituose, 38 Vol. %","Kurfürsten-Anlage 61, 69115 Heidelberg",Kaufland,Leckere Cocktails für jeden Geschmack,"
06.07. - 12.07.
",2023-07-08
SÜDZUCKER Brauner Rohrzucker,https://kaufland.media.schwarz/is/image/schwarz/03204344?JGstbGVnYWN5LW9uc2l0ZS00JA==,,https://filiale.kaufland.de/angebote/aktuelle-woche/uebersicht/detail.so_id=03204344.html,,500-g-Packg. (1 kg = 2.58),"
			-23%
					",1.29 ,exotischer Zucker mit dertypischen feinen Karamell-Note,"Kurfürsten-Anlage 61, 69115 Heidelberg",Kaufland,Leckere Cocktails für jeden Geschmack,"
06.07. - 12.07.
",2023-07-08
KATLENBURGER Tropica,https://kaufland.media.schwarz/is/image/schwarz/01900307?JGstbGVnYWN5LW9uc2l0ZS0zJA==,,https://filiale.kaufland.de/angebote/aktuelle-woche/uebersicht/detail.so_id=01900307.html,,"je 0,75-l-Fl. (1 l = 2.26)","
			-39%
					",1.69 ,"trinkfertiger Fruchtwein-Cocktail,versch. Sorten, 7 Vol. %","Kurfürsten-Anlage 61, 69115 Heidelberg",Kaufland,Leckere Cocktails für jeden Geschmack,"
06.07. - 12.07.
",2023-07-08
GORBATSCHOW Wodka,,,https://filiale.kaufland.de/angebote/aktuelle-woche/uebersicht/detail.so_id=02210409.html,,"0,7-l-Fl. (1 l = 8.56)","
			KNÜLLER
					",5.99 ,"vierfach kältegefiltert, 37,5 Vol. %","Kurfürsten-Anlage 61, 69115 Heidelberg",Kaufland,Leckere Cocktails für jeden Geschmack,"
06.07. - 12.07.
",2023-07-08
ZONIN Prosecco DOC,https://kaufland.media.schwarz/is/image/schwarz/01901644?JGstbGVnYWN5LW9uc2l0ZS0zJA==,,https://filiale.kaufland.de/angebote/aktuelle-woche/uebersicht/detail.so_id=01901644.html,,"0,75-l-Fl. (1 l = 8.66)","
			-35%
					",6.49 ,"ital. Schaumwein, brut, frisch, harmonisch undspritzig im Geschmack, ideal als Aperitif","Kurfürsten-Anlage 61, 69115 Heidelberg",Kaufland,Leckere Cocktails für jeden Geschmack,"
06.07. - 12.07.
",2023-07-08
RITZENHOFF & BREKER Cocktailgläser »Dream«,https://kaufland.media.schwarz/is/image/schwarz/01516963_P_785798?JGstbGVnYWN5LW9uc2l0ZS00JA==,,https://filiale.kaufland.de/angebote/aktuelle-woche/uebersicht/detail.so_id=01516963.html,,je 6-St.-Packg. ,,12.99 ,"Spülmaschinengeeignet
Fassungsvermögen je ca. 470 ml","Kurfürsten-Anlage 61, 69115 Heidelberg",Kaufland,Leckere Cocktails für jeden Geschmack,"
06.07. - 12.07.
",2023-07-08
GOURMETMAXX Eiswürfelbehälter,https://kaufland.media.schwarz/is/image/schwarz/01526548_V_786094?JGstbGVnYWN5LW9uc2l0ZS00JA==,,https://filiale.kaufland.de/angebote/aktuelle-woche/uebersicht/detail.so_id=01526548.html,,je 5-teilig ,,12.99 ,"2 in 1: Eiswürfelbereiter und Aufbewahrungsbox
Mit fest schließendem Deckel
Softe Silikon-Eiswürfelform
Mit Ausstechgitter und Schaufel
Größe ca. B 28 x H 10 x T 13 cm","Kurfürsten-Anlage 61, 69115 Heidelberg",Kaufland,Leckere Cocktails für jeden Geschmack,"
06.07. - 12.07.
",2023-07-08
PETRA Getränkekühler mit Lautsprecher »EE4938«,https://kaufland.media.schwarz/is/image/schwarz/01481433_P_619724?JGstbGVnYWN5LW9uc2l0ZS00JA==,,https://filiale.kaufland.de/angebote/aktuelle-woche/uebersicht/detail.so_id=01481433.html,,je ,"
			-64%
					",17.99 ,"Eiswürfelbehälter aus Kunststoff
Integrierter Bluetooth-5.0-Lautsprecher
Wiedergabezeit bis zu 60 h
Größe ca. B 25 x H 29 x T 23 cm
Inkl. USB-Ladekabel","Kurfürsten-Anlage 61, 69115 Heidelberg",Kaufland,Leckere Cocktails für jeden Geschmack,"
06.07. - 12.07.
",2023-07-08
SPICE&SOUL® Silikon-Trinkhalme,https://kaufland.media.schwarz/is/image/schwarz/01540622_P_826008?JGstbGVnYWN5LW9uc2l0ZS00JA==,,https://filiale.kaufland.de/angebote/aktuelle-woche/uebersicht/detail.so_id=01540622.html,,je 4-St.-Packg. ,,2.99 ,"Geschmacks- und geruchsneutral
Wiederverwendbar
Spülmaschinengeeignet
Länge je ca. 20 cm
Inkl. Reinigungsbürste","Kurfürsten-Anlage 61, 69115 Heidelberg",Kaufland,Leckere Cocktails für jeden Geschmack,"
06.07. - 12.07.
",2023-07-08
SPICE&SOUL® Glas-Trinkhalme,https://kaufland.media.schwarz/is/image/schwarz/01540618_P_826006?JGstbGVnYWN5LW9uc2l0ZS00JA==,,https://filiale.kaufland.de/angebote/aktuelle-woche/uebersicht/detail.so_id=01540618.html,,je 4-St.-Packg. ,,2.99 ,"Geschmacks- und geruchsneutral
Wiederverwendbar
Spülmaschinengeeignet
Länge je ca. 20 cm
Inkl. Reinigungsbürste","Kurfürsten-Anlage 61, 69115 Heidelberg",Kaufland,Leckere Cocktails für jeden Geschmack,"
06.07. - 12.07.
",2023-07-08
SPICE&SOUL® Edelstahl-Trinkhalme,https://kaufland.media.schwarz/is/image/schwarz/01540623_P_826010?JGstbGVnYWN5LW9uc2l0ZS00JA==,,https://filiale.kaufland.de/angebote/aktuelle-woche/uebersicht/detail.so_id=01540623.html,,je 4-St.-Packg. ,,2.99 ,"Geschmacks- und geruchsneutral
Wiederverwendbar
Spülmaschinengeeignet
Länge je ca. 20 cm
Inkl. Reinigungsbürste","Kurfürsten-Anlage 61, 69115 Heidelberg",Kaufland,Leckere Cocktails für jeden Geschmack,"
06.07. - 12.07.
",2023-07-08
SPICE&SOUL® Glas-Trinkhalme,https://kaufland.media.schwarz/is/image/schwarz/01540620_P_826007?JGstbGVnYWN5LW9uc2l0ZS00JA==,,https://filiale.kaufland.de/angebote/aktuelle-woche/uebersicht/detail.so_id=01540620.html,,je 6-St.-Packg. ,,2.99 ,"Geschmacks- und geruchsneutral
Wiederverwendbar
Spülmaschinengeeignet
Länge je ca. 15 cm
Inkl. Reinigungsbürste","Kurfürsten-Anlage 61, 69115 Heidelberg",Kaufland,Leckere Cocktails für jeden Geschmack,"
06.07. - 12.07.
",2023-07-08
COUNTRYSIDE® Elektro-Gartenpumpe,https://kaufland.media.schwarz/is/image/schwarz/01424097_P_541940?JGstbGVnYWN5LW9uc2l0ZS00JA==,,https://filiale.kaufland.de/angebote/aktuelle-woche/uebersicht/detail.so_id=01424097.html,,je ,,59.99 ,"Pumpengehäuse aus Edelstahl
Metallfuß mit Bohrungen zum Befestigen
Ergonomischer Tragegriff
Wartungsfreier 1.000-W-Elektromotor
Mit Temperatur- und Überlastschutz
Druckaufbau max. 4,4 bar
Hohe Saug- und Förderleistung max. 4.600 l/h
Förderhöhe ca. 0,7 - 44 m
Saughöhe max. 7 m
4-m-Schlauch mit Filterkorb und Rückfluss-Stopp
Netzkabel ca. 2 m
3 Jahre Garantie","Kurfürsten-Anlage 61, 69115 Heidelberg",Kaufland,Praktische Gartenprodukte,"
06.07. - 12.07.
",2023-07-08
COUNTRYSIDE® Automatischer Schlauchaufroller,https://kaufland.media.schwarz/is/image/schwarz/01296731a?JGstbGVnYWN5LW9uc2l0ZS00JA==,,https://filiale.kaufland.de/angebote/aktuelle-woche/uebersicht/detail.so_id=01296731.html,,je ,,29.99 ,"Aus Kunststoff
Witterungs- und UV-beständig
Wandhalterung 180° schwenkbar
Trommel abnehmbar (mit Tragegriff)
Mit 1/2-Zoll-Wasserschlauch ca. 20 m
Aufroll- und Arretierfunktion (ca. alle 20 cm)
Schlauchanschluss mit Wasserstopp
Einstellbare Sprühdüse
Zuleitung ca. 2 m mit Wasserhahn-Anschluss
Arbeitsdruck max. 8 bar
Kombinierbar mit allen 1/2-Zoll-Schlauchsystemen
Größe ca. B 20 x H 40 x T 52 cm
Inkl. Befestigungsmaterial
3 Jahre Garantie","Kurfürsten-Anlage 61, 69115 Heidelberg",Kaufland,Praktische Gartenprodukte,"
06.07. - 12.07.
",2023-07-08
COUNTRYSIDE® Baumbewässerungsbeutel,https://kaufland.media.schwarz/is/image/schwarz/01416177_P_498044?JGstbGVnYWN5LW9uc2l0ZS00JA==,,https://filiale.kaufland.de/angebote/aktuelle-woche/uebersicht/detail.so_id=01416177.html,,je ,"
			-20%
					",7.99 ,"Aus PVC
Reißfest dank Faserverstärkung
UV- und witterungsbeständig
Schützt Bäume vor Hitze und Austrocknung
Bewässert 5 - 9 h pro Füllung
Füllung mit Schläuchen bis Ø 5 cm
Für Bäume mit Ø 8 - 15 cm
Bei größeren Bäumen werden 2 Beutel verwendet
Größe ca. 92 x 87 cm (ca. 75 l)
3 Jahre Garantie","Kurfürsten-Anlage 61, 69115 Heidelberg",Kaufland,Praktische Gartenprodukte,"
06.07. - 12.07.
",2023-07-08
COUNTRYSIDE® Bewässerungscomputer,https://kaufland.media.schwarz/is/image/schwarz/01242104a?JGstbGVnYWN5LW9uc2l0ZS00JA==,,https://filiale.kaufland.de/angebote/aktuelle-woche/uebersicht/detail.so_id=01242104.html,,je ,"
			-23%
					",9.99 ,"Täglich 2 Bewässerungsintervalle einstellbar
Bewässerungsdauer von 1 min bis 23 h 59 min
Bewässerungsrhythmus: täglich bis 1 x pro Woche
Manuelle Wasserentnahme per Knopfdruck
Wasserdruck bis 8,27 bar
Wassertemperatur max. 40 °C
Durchflussmenge mind. 28 l/min
Für Wasserhähne mit 1-Zoll-Gewinde
Hahnadapter 3/4 Zoll
Schlauchkupplung 1/2 Zoll
Größe ca. B 17 x H 15 x T 9,5 cm
Inkl. Batterien
3 Jahre Garantie","Kurfürsten-Anlage 61, 69115 Heidelberg",Kaufland,Praktische Gartenprodukte,"
06.07. - 12.07.
",2023-07-08
COUNTRYSIDE® Bewässerungsset,https://kaufland.media.schwarz/is/image/schwarz/01238229?JGstbGVnYWN5LW9uc2l0ZS00JA==,,https://filiale.kaufland.de/angebote/aktuelle-woche/uebersicht/detail.so_id=01238229.html,,je 57-teilig ,"
			1/2 PREIS
					",4.99 ,"Für Beete, Balkonkästen oder Pflanztöpfe
Bis zu 20 verteilbare Bewässerungspunkte
Für Wasserhähne mit 3/4-Zoll-Gewinde
Adapter für 1/2-Zoll-Schlauch-Stecksysteme
Rohrsystem-Länge ca. 20 m
Mit umfangreichem Zubehör
3 Jahre Garantie","Kurfürsten-Anlage 61, 69115 Heidelberg",Kaufland,Praktische Gartenprodukte,"
06.07. - 12.07.
",2023-07-08
COUNTRYSIDE® Universal-Blumenerde,https://kaufland.media.schwarz/is/image/schwarz/01001412b?JGstbGVnYWN5LW9uc2l0ZS00JA==,,https://filiale.kaufland.de/angebote/aktuelle-woche/uebersicht/detail.so_id=01001412.html,,je 20-l-Packg. (1 l = 0.08),"
			-25%
					",1.49 ,"Gebrauchsfertige Blumenerde
Mit spezieller Nährstoffkombination
Für kräftiges Wachstum und gute Durchwurzelung
Für den Innen- und Außenbereich geeignet
Gute Wasseraufnahme, hohe Wasserspeicherkraft","Kurfürsten-Anlage 61, 69115 Heidelberg",Kaufland,Praktische Gartenprodukte,"
06.07. - 12.07.
",2023-07-08
COUNTRYSIDE® Gartenschlauch-Garnitur 1/2 Zoll,https://kaufland.media.schwarz/is/image/schwarz/01064261i?JGstbGVnYWN5LW9uc2l0ZS00JA==,,https://filiale.kaufland.de/angebote/aktuelle-woche/uebersicht/detail.so_id=01064261.html,,je 5-teilig (1 m = 0.45),"
			-55%
					",8.99 ,"Schlauch ca. 20 m (Berstdruck max. 40 bar)
Spritze mit regulierbarem Durchfluss
2 Schlauchanschlüsse (1 x mit Wasserstopp)
Hahnanschluss
3 Jahre Garantie","Kurfürsten-Anlage 61, 69115 Heidelberg",Kaufland,Praktische Gartenprodukte,"
06.07. - 12.07.
",2023-07-08
COUNTRYSIDE® Gartenschlauch-Garnitur 3/4 Zoll,https://kaufland.media.schwarz/is/image/schwarz/01064260h?JGstbGVnYWN5LW9uc2l0ZS00JA==,,https://filiale.kaufland.de/angebote/aktuelle-woche/uebersicht/detail.so_id=01064260.html,,je 5-teilig (1 m = 0.75),"
			-40%
					",14.99 ,"Schlauch ca. 20 m (Berstdruck max. 27 bar)
Spritze mit regulierbarem Durchfluss
2 Schlauchanschlüsse (1 x mit Wasserstopp)
Hahnanschluss
3 Jahre Garantie","Kurfürsten-Anlage 61, 69115 Heidelberg",Kaufland,Praktische Gartenprodukte,"
06.07. - 12.07.
",2023-07-08
COUNTRYSIDE® Handbrause,https://kaufland.media.schwarz/is/image/schwarz/00990246?JGstbGVnYWN5LW9uc2l0ZS00JA==,,https://filiale.kaufland.de/angebote/aktuelle-woche/uebersicht/detail.so_id=00990246.html,,je ,"
			-58%
					",2.49 ,"Mit 9 Strahlarten, stufenlos verstellbar
Ergonomisch geformter Griff
Für alle handelsüblichen Stecksysteme
3 Jahre Garantie","Kurfürsten-Anlage 61, 69115 Heidelberg",Kaufland,Praktische Gartenprodukte,"
06.07. - 12.07.
",2023-07-08
COUNTRYSIDE® Impulssprinkler,https://kaufland.media.schwarz/is/image/schwarz/01131089f?JGstbGVnYWN5LW9uc2l0ZS00JA==,,https://filiale.kaufland.de/angebote/aktuelle-woche/uebersicht/detail.so_id=01131089.html,,je ,,2.99 ,"Für Flächen bis 437 m²
Radius einstellbar von 62 bis 360°
Wurfweite von 7 bis max. 11,8 m
Schnellanschlussstück für 3/4-Zoll-Schläuche
Inkl. 3/4-Zoll-Anschlussgewinde
3 Jahre Garantie","Kurfürsten-Anlage 61, 69115 Heidelberg",Kaufland,Praktische Gartenprodukte,"
06.07. - 12.07.
",2023-07-08
COUNTRYSIDE® Garten-Falttonnen-Set,https://kaufland.media.schwarz/is/image/schwarz/01239996a?JGstbGVnYWN5LW9uc2l0ZS00JA==,,https://filiale.kaufland.de/angebote/aktuelle-woche/uebersicht/detail.so_id=01239996.html,,je 2-teilig ,,7.99 ,"Aus reißfestem Polyester-Gewebe
Selbststehend durch innenliegendem Sprungrahmen
Mit 2 Trageschlaufen und Entleerungsgriff
Fassungsvermögen ca. 45 und 85 l
Belastbarkeit max. 15 bzw. 33 kg
3 Jahre Garantie","Kurfürsten-Anlage 61, 69115 Heidelberg",Kaufland,Praktische Gartenprodukte,"
06.07. - 12.07.
",2023-07-08
COUNTRYSIDE® Schlauchwagen mit Adaptern,https://kaufland.media.schwarz/is/image/schwarz/01186421?JGstbGVnYWN5LW9uc2l0ZS00JA==,,https://filiale.kaufland.de/angebote/aktuelle-woche/uebersicht/detail.so_id=01186421.html,,je ,,14.99 ,"Aus pulverbeschichtetem Metall
Je 2 Räder und Stopper aus Kunststoff
Schlauchführung und freilaufende Stahltrommel
2 Schlauchanschlüsse 1/2 Zoll
2 Wasseranschluss-Adapter 3/4 Zoll
Belastbarkeit max. 20 kg
Größe ca. B 48 x H 88 x T 54 cm
Schlauch nicht im Set enthalten!
3 Jahre Garantie","Kurfürsten-Anlage 61, 69115 Heidelberg",Kaufland,Praktische Gartenprodukte,"
06.07. - 12.07.
",2023-07-08
COUNTRYSIDE® Schlauch-Wandhalterung,https://kaufland.media.schwarz/is/image/schwarz/01296672a?JGstbGVnYWN5LW9uc2l0ZS00JA==,,https://filiale.kaufland.de/angebote/aktuelle-woche/uebersicht/detail.so_id=01296672.html,,je ,,7.99 ,"Aus Kunststoff
Staufach mit Einlegeboden und Klapptür
Größe ca. B 35 x H 16 x T 32 cm
3 Jahre Garantie","Kurfürsten-Anlage 61, 69115 Heidelberg",Kaufland,Praktische Gartenprodukte,"
06.07. - 12.07.
",2023-07-08
COUNTRYSIDE® Schrumpf-Gartenschlauch,https://kaufland.media.schwarz/is/image/schwarz/01243986?JGstbGVnYWN5LW9uc2l0ZS00JA==,,https://filiale.kaufland.de/angebote/aktuelle-woche/uebersicht/detail.so_id=01243986.html,,je ,,9.99 ,"Aus Kunststoff
Extrem robust und reißfest
Kein Verheddern und Knicken
Handbrause mit 10 Funktionen
Länge ca. 7,5 bis max. 15 m (Ø 1/2 Zoll)
3 Jahre Garantie","Kurfürsten-Anlage 61, 69115 Heidelberg",Kaufland,Praktische Gartenprodukte,"
06.07. - 12.07.
",2023-07-08
PARKSIDE Gießstab,https://kaufland.media.schwarz/is/image/schwarz/01524265_P_793735?JGstbGVnYWN5LW9uc2l0ZS00JA==,,https://filiale.kaufland.de/angebote/aktuelle-woche/uebersicht/detail.so_id=01532423.html,,je ,,7.99 ,"Aus Aluminium
Mit komfortablem, rutschfestem Softgrip
Witterungs-, UV- und frostbeständig
Schwenkbarer Brausekopf (bis 62,5°)
Mit arretierbarem Auslöser
Integrierter Durchflussregler
Stufenlos einstellbar von Vollstrahl bis Sprühne
Arbeitsdruck max. 4 bar
Mit Parkside Click System
Passend für alle gängigen Schlauch-Systeme","Kurfürsten-Anlage 61, 69115 Heidelberg",Kaufland,Praktische Gartenprodukte,"
06.07. - 12.07.
",2023-07-08
SODASTREAM Ersatzflaschen »Fuse«,https://kaufland.media.schwarz/is/image/schwarz/01119049_P_435074?JGstbGVnYWN5LW9uc2l0ZS00JA==,,https://filiale.kaufland.de/angebote/aktuelle-woche/uebersicht/detail.so_id=01119049.html,,je 2-St.-Packg. ,"
			KNÜLLER
					",8.99 ,"Aus Kunststoff
Volumen je ca. 1 l","Kurfürsten-Anlage 61, 69115 Heidelberg",Kaufland,Sprudeln mit Sodastream,"
06.07. - 12.07.
",2023-07-08
SODASTREAM Quick-Connect-Zylinderfüllung,https://kaufland.media.schwarz/is/image/schwarz/01381345?JGstbGVnYWN5LW9uc2l0ZS0yJA==,,https://filiale.kaufland.de/angebote/aktuelle-woche/uebersicht/detail.so_id=01381345.html,,je ,"
			-11%
					",7.99 ,Für bis zu 60 l gesprudeltes Wasser,"Kurfürsten-Anlage 61, 69115 Heidelberg",Kaufland,Sprudeln mit Sodastream,"
06.07. - 12.07.
",2023-07-08
SODASTREAM Wassersprudler »Gaia«,https://kaufland.media.schwarz/is/image/schwarz/01530746_P_744261?JGstbGVnYWN5LW9uc2l0ZS00JA==,,https://filiale.kaufland.de/angebote/aktuelle-woche/uebersicht/detail.so_id=01530746.html,,je 3-teilig ,"
			-61%
					",49.99 ,"Kunststoff-Flasche ca. 1 l (spülmaschinenfest)
CO2-Zylinder für bis zu 60 l Sprudelwasser","Kurfürsten-Anlage 61, 69115 Heidelberg",Kaufland,Sprudeln mit Sodastream,"
06.07. - 12.07.
",2023-07-08
SODASTREAM Getränkesirup,https://kaufland.media.schwarz/is/image/schwarz/01535751?JGstbGVnYWN5LW9uc2l0ZS0zJA==,,https://filiale.kaufland.de/angebote/aktuelle-woche/uebersicht/detail.so_id=01275703.html,,je 440-ml-Fl. (1 l = 7.94),"
			KNÜLLER
					",3.49 ,"1 Flasche ergibt ca. 9 l Fertiggetränk,versch. Sorten","Kurfürsten-Anlage 61, 69115 Heidelberg",Kaufland,Sprudeln mit Sodastream,"
06.07. - 12.07.
",2023-07-08
ALLGÄUER BÜBLE BIER Edelbräu,https://kaufland.media.schwarz/is/image/schwarz/01462829?JGstbGVnYWN5LW9uc2l0ZS00JA==,,https://filiale.kaufland.de/angebote/aktuelle-woche/uebersicht/detail.so_id=01462829.html,,"Ka. 20 x 0,5-l-Fl. (1 l = 1.40)","
			-24%
					",13.99 ,in der Bügelflasche(+ 4.50 Pfand),"Kurfürsten-Anlage 61, 69115 Heidelberg",Kaufland,Europäische Spezialitäten zum Sparpreis,"
06.07. - 12.07.
",2023-07-08
ALMONDY Torte,https://kaufland.media.schwarz/is/image/schwarz/01097496?JGstbGVnYWN5LW9uc2l0ZS00JA==,,https://filiale.kaufland.de/angebote/aktuelle-woche/uebersicht/detail.so_id=01097496.html,,je 400-g-Packg. (1 kg = 10.73),"
			KNÜLLER
					",4.29 ,Daim Schokoladen-Torte oderSchwedische Mandeltorte,"Kurfürsten-Anlage 61, 69115 Heidelberg",Kaufland,Europäische Spezialitäten zum Sparpreis,"
06.07. - 12.07.
",2023-07-08
AOSTE Stickado Mini-Salamis,https://kaufland.media.schwarz/is/image/schwarz/00161109?JGstbGVnYWN5LW9uc2l0ZS00JA==,,https://filiale.kaufland.de/angebote/aktuelle-woche/uebersicht/detail.so_id=00161109.html,,je 60 - 70-g-Packg. (1 kg = 22.72 - 26.50) / (1 kg = 19.86 - 23.17)**,"
			KNÜLLER
					",1.59 ,"franz. Salami-Snack, versch. Sorten","Kurfürsten-Anlage 61, 69115 Heidelberg",Kaufland,Europäische Spezialitäten zum Sparpreis,"

									06.07. - 12.07.
								
",2023-07-08
APOSTELS Zaziki,https://kaufland.media.schwarz/is/image/schwarz/01217928?JGstbGVnYWN5LW9uc2l0ZS00JA==,,https://filiale.kaufland.de/angebote/aktuelle-woche/uebersicht/detail.so_id=01217928.html,,200-g-Becher (1 kg = 4.45),"
			KNÜLLER
					",0.89 ,"aus Joghurt, Gurken und Knoblauch","Kurfürsten-Anlage 61, 69115 Heidelberg",Kaufland,Europäische Spezialitäten zum Sparpreis,"
06.07. - 12.07.
",2023-07-08
